timestamp,frame_id,actual_fps,mean_r,mean_g,mean_b,head_pitch,head_yaw,head_roll,motion_flag
286007.1713151,1480,78.84,143.6214,112.781,110.4874,179.73,-4.54,-2.87,False
286007.2030393,1481,78.92,145.0022,113.9712,111.7223,179.66,-4.73,-2.83,False
286007.2030393,1482,78.92,145.1646,114.1455,111.8822,179.64,-4.8,-2.8,False
286007.2349995,1483,72.61,145.2853,114.4402,112.1816,179.52,-4.8,-2.77,False
286007.2349995,1484,72.61,145.2633,114.4169,112.1761,179.35,-4.86,-2.72,False
286007.2349995,1485,82.84,145.425,114.5985,112.3721,179.23,-4.89,-2.69,False
286007.2349995,1486,82.84,145.3505,114.5728,112.3732,179.15,-4.92,-2.66,False
286007.2831477,1487,78.83,145.3253,114.4915,112.273,178.84,-4.96,-2.64,False
286007.2831477,1488,78.83,145.5224,114.6723,112.4556,178.61,-5.03,-2.6,False
286007.3158915,1489,79.24,145.323,114.5572,112.5865,178.22,-5.06,-2.6,False
286007.3158915,1490,79.24,145.5837,114.7377,112.6494,177.95,-5.16,-2.58,False
286007.3158915,1491,79.24,145.6327,114.8049,112.7013,177.85,-5.22,-2.57,False
286007.3470134,1492,78.83,145.8386,114.5869,112.407,177.33,-5.13,-2.57,False
286007.3470134,1493,78.83,145.9201,114.6015,112.3893,177.06,-4.97,-2.57,False
286007.3796339,1494,78.87,145.7673,114.1928,112.3847,176.67,-4.95,-2.57,False
286007.3796339,1495,78.87,145.8375,114.2714,112.4581,176.53,-4.94,-2.55,False
286007.3796339,1496,78.87,145.9301,114.3977,112.6054,176.45,-4.93,-2.53,False
286007.4114834,1497,78.86,146.099,114.5075,112.4455,176.49,-4.9,-2.57,False
286007.4114834,1498,78.86,145.991,114.3644,112.2727,176.54,-4.9,-2.58,False
286007.4434014,1499,79.01,145.9626,114.5792,112.503,176.54,-4.92,-2.56,False
286007.4434014,1500,79.01,146.0106,114.6715,112.5932,176.64,-4.91,-2.56,False
286007.4434014,1501,79.01,146.0011,114.6658,112.5738,176.72,-4.91,-2.56,False
286007.4750153,1502,78.94,146.135,114.5731,112.5182,176.64,-4.97,-2.59,False
286007.4750153,1503,78.94,146.1768,114.6127,112.5637,176.59,-5.0,-2.61,False
286007.4750153,1504,86.41,145.9374,114.564,112.6216,176.59,-5.04,-2.62,False
286007.5082474,1505,78.63,145.8854,114.5195,112.5553,176.5,-4.94,-2.61,False
286007.5082474,1506,78.63,146.1465,114.7551,112.782,176.4,-4.87,-2.61,False
286007.5399773,1507,78.66,146.0156,114.6601,112.6066,176.41,-4.75,-2.62,False
286007.5399773,1508,78.66,146.002,114.6634,112.6428,176.42,-4.66,-2.64,False
286007.5399773,1509,78.66,145.9789,114.6235,112.6121,176.43,-4.61,-2.65,False
286007.5712958,1510,78.75,146.0022,114.511,112.4769,176.28,-4.49,-2.65,False
286007.5712958,1511,78.75,146.0507,114.5659,112.5448,176.15,-4.5,-2.64,False
286007.6061879,1512,78.13,146.1439,114.4975,112.621,176.18,-4.34,-2.64,False
286007.6061879,1513,78.13,146.1443,114.4993,112.6225,176.2,-4.21,-2.63,False
286007.6061879,1514,78.13,146.1443,114.4993,112.6225,176.21,-4.14,-2.63,False
286007.6352973,1515,72.45,145.9824,114.4303,112.4927,176.22,-4.15,-2.66,False
286007.6352973,1516,82.35,145.9344,114.3852,112.4478,176.24,-4.17,-2.68,False
286007.6352973,1517,82.35,145.9923,114.4525,112.525,176.26,-4.17,-2.7,False
286007.6352973,1518,90.79,146.0054,114.4824,112.5668,176.27,-4.18,-2.71,False
286007.6834504,1519,78.9,145.9858,114.3287,112.5585,176.29,-4.03,-2.74,False
286007.6834504,1520,78.9,146.0077,114.349,112.5775,176.33,-3.96,-2.75,False
286007.7157737,1521,78.64,145.8407,114.2664,112.4415,176.31,-3.96,-2.74,False
286007.7157737,1522,78.64,145.8407,114.2664,112.4415,176.3,-3.94,-2.73,False
286007.7157737,1523,86.27,145.8037,114.2277,112.4,176.28,-3.93,-2.73,False
286007.7483572,1524,78.65,145.9571,114.3654,112.5396,176.29,-3.88,-2.73,False
286007.7483572,1525,78.65,145.9156,114.3154,112.4875,176.3,-3.81,-2.75,False
286007.7793497,1526,78.83,145.7962,114.3259,112.3973,176.32,-3.81,-2.74,False
286007.7793497,1527,78.83,145.7962,114.3259,112.3973,176.34,-3.81,-2.73,False
286007.811724,1528,78.74,145.6999,114.2492,112.3379,176.33,-3.82,-2.74,False
286007.811724,1529,78.74,145.5708,114.1917,112.355,176.31,-3.84,-2.74,False
286007.811724,1530,78.74,145.4766,114.1073,112.2766,176.31,-3.84,-2.75,False
286007.8434377,1531,78.71,145.0902,113.5865,111.8529,176.42,-3.99,-2.74,False
286007.8434377,1532,78.71,144.8104,113.3629,111.6442,176.54,-4.07,-2.73,False
286007.8748929,1533,72.52,143.6371,112.3559,110.7135,176.69,-4.23,-2.73,False
286007.8748929,1534,79.1,143.4495,112.1832,110.5154,176.8,-4.33,-2.73,False
286007.8748929,1535,79.1,144.5033,113.0239,111.234,176.88,-4.4,-2.73,False
286007.9073593,1536,78.94,143.6679,112.4776,110.452,176.93,-4.63,-2.71,False
286007.9073593,1537,78.94,143.5007,112.3231,110.2995,177.0,-4.82,-2.7,False
286007.939809,1538,72.53,143.7491,112.6644,110.6063,177.15,-4.83,-2.72,False
286007.939809,1539,78.69,143.5239,112.4072,110.352,177.3,-4.77,-2.72,False
286007.939809,1540,78.69,143.2611,112.1184,110.0629,177.4,-4.72,-2.73,False
286007.9719028,1541,79.3,142.8158,111.9929,109.9019,177.71,-4.54,-2.75,False
286007.9719028,1542,79.3,144.0,112.8282,110.6036,177.9,-4.41,-2.77,False
286008.0029737,1543,73.09,143.4558,112.3725,110.2982,177.95,-4.34,-2.79,False
286008.0029737,1544,78.87,143.449,112.3641,110.2874,177.96,-4.3,-2.8,False
286008.0029737,1545,78.87,143.449,112.3641,110.2874,177.97,-4.29,-2.8,False
286008.0352787,1546,72.5,143.0959,112.2974,110.2296,178.15,-4.11,-2.83,False
286008.0352787,1547,72.5,143.1494,112.3837,110.3373,178.31,-4.0,-2.85,False
286008.067291,1548,75.55,142.6618,112.0217,110.1883,178.41,-3.93,-2.86,False
286008.067291,1549,75.55,142.6618,112.0217,110.1883,178.5,-3.87,-2.88,False
286008.067291,1550,82.5,144.0532,113.0298,111.0517,178.56,-3.83,-2.89,False
286008.067291,1551,82.5,144.0532,113.0298,111.0517,178.61,-3.79,-2.9,False
286008.1153971,1552,72.57,143.4467,112.9625,110.8281,178.61,-3.87,-2.84,False
286008.1153971,1553,79.01,143.3856,112.877,110.7182,178.63,-3.88,-2.81,False
286008.1477819,1554,72.6,143.2647,112.7573,110.4386,178.63,-3.79,-2.8,False
286008.1477819,1555,78.71,143.268,112.7242,110.3802,178.62,-3.66,-2.79,False
286008.1477819,1556,78.71,143.0508,112.4157,109.9908,178.61,-3.6,-2.78,False
286008.1796908,1557,78.81,142.9292,112.368,109.9265,178.57,-3.55,-2.79,False
286008.1796908,1558,78.81,142.9292,112.368,109.9265,178.55,-3.49,-2.8,False
286008.2117394,1559,72.5,142.8835,112.3782,110.1119,178.51,-3.46,-2.8,False
286008.2117394,1560,78.74,142.7861,112.2787,109.9985,178.48,-3.44,-2.8,False
286008.2117394,1561,78.74,142.7866,112.2855,110.0154,178.46,-3.42,-2.8,False
286008.2432225,1562,78.73,142.9227,112.2309,110.1822,178.44,-3.43,-2.81,False
286008.2432225,1563,78.73,142.9227,112.2309,110.1822,178.43,-3.45,-2.81,False
286008.2751294,1564,72.46,142.7524,112.2347,110.1899,178.37,-3.46,-2.79,False
286008.2751294,1565,78.85,142.7438,112.178,110.1366,178.34,-3.46,-2.79,False
286008.2751294,1566,78.85,144.3131,113.2692,111.0385,178.32,-3.46,-2.78,False
286008.3072854,1567,78.92,144.2903,113.4071,111.2671,178.3,-3.55,-2.78,False
286008.3072854,1568,78.92,144.3801,113.4072,111.2549,178.24,-3.72,-2.77,False
286008.3072854,1569,78.92,144.4399,113.4336,111.2892,178.22,-3.8,-2.76,False
286008.3390441,1570,78.99,143.9732,113.2173,110.9011,178.19,-3.79,-2.76,False
286008.3390441,1571,78.99,143.9732,113.2173,110.9011,178.18,-3.78,-2.76,False
286008.3720562,1572,78.57,143.9381,113.3025,110.9357,178.15,-3.75,-2.76,False
286008.3720562,1573,78.57,144.0452,113.4175,111.057,178.11,-3.77,-2.75,False
286008.3720562,1574,78.57,144.0899,113.439,111.0722,178.08,-3.78,-2.74,False
286008.4030108,1575,78.86,144.236,113.4729,111.1253,178.02,-3.84,-2.74,False
286008.4030108,1576,78.86,144.2289,113.4544,111.0861,178.0,-3.89,-2.74,False
286008.4354916,1577,78.76,144.2992,113.2875,110.978,177.97,-3.85,-2.72,False
286008.4354916,1578,78.76,144.3172,113.2707,110.9491,177.93,-3.84,-2.72,False
286008.4354916,1579,78.76,144.4301,113.407,111.0986,177.93,-3.83,-2.71,False
286008.4671351,1580,72.53,143.5992,112.7162,110.5213,177.63,-4.02,-2.69,False
286008.4671351,1581,82.45,143.4823,112.5709,110.3515,177.54,-4.05,-2.72,False
286008.4671351,1582,82.45,143.4141,112.5082,110.2762,177.5,-4.06,-2.74,False
286008.4671351,1583,90.81,143.4742,112.5439,110.3102,177.46,-4.12,-2.74,False
286008.5151827,1584,78.93,143.7349,112.7981,110.6334,177.36,-4.14,-2.73,False
286008.5151827,1585,78.93,143.8918,112.954,110.8043,177.32,-4.12,-2.72,False
286008.5469571,1586,78.96,144.2767,113.0963,110.8181,177.26,-3.85,-2.75,False
286008.5469571,1587,78.96,144.2535,113.054,110.733,177.25,-3.68,-2.78,False
286008.5469571,1588,86.51,144.2535,113.054,110.733,177.24,-3.56,-2.79,False
286008.5790105,1589,78.96,144.5894,113.1902,110.8844,176.95,-3.71,-2.79,False
286008.5790105,1590,78.96,144.7066,113.3543,111.0873,176.81,-3.87,-2.77,False
286008.5790105,1591,86.36,143.7023,112.7439,110.6086,176.77,-3.94,-2.76,False
286008.6129608,1592,78.43,144.0539,112.9246,110.721,176.5,-3.96,-2.76,False
286008.6129608,1593,85.84,144.122,112.9981,110.8129,176.42,-3.94,-2.76,False
286008.6433964,1594,78.75,144.3579,113.1248,111.0753,176.26,-3.84,-2.77,False
286008.6433964,1595,78.75,144.4327,113.1676,111.079,176.13,-3.79,-2.78,False
286008.675505,1596,78.76,144.6882,113.3269,111.267,176.09,-4.04,-2.73,False
286008.675505,1597,78.76,144.7129,113.3652,111.3108,176.06,-4.08,-2.69,False
286008.675505,1598,78.76,144.5432,113.1337,110.9871,176.05,-4.11,-2.67,False
286008.7079851,1599,78.6,144.8468,113.1727,110.9643,176.0,-4.3,-2.67,False
286008.7079851,1600,78.6,144.839,113.1681,110.9614,175.94,-4.48,-2.66,False
286008.7391447,1601,79.0,144.9902,113.2928,111.0208,175.55,-4.84,-2.64,False
286008.7391447,1602,79.0,144.8915,113.1363,110.816,175.33,-5.01,-2.63,False
286008.7391447,1603,79.0,144.8936,113.0956,110.7712,175.21,-5.09,-2.63,False
286008.7720082,1604,78.59,144.8028,113.2626,110.8845,175.21,-5.77,-2.59,False
286008.7720082,1605,78.59,144.9351,113.3921,111.0145,175.24,-6.12,-2.55,False
286008.8037295,1606,78.75,145.2453,113.8785,111.5942,175.18,-7.72,-2.37,False
286008.8037295,1607,78.75,145.3996,114.0189,111.7696,175.09,-8.3,-2.27,False
286008.8037295,1608,78.75,145.1156,113.6924,111.3582,175.03,-8.38,-2.24,False
286008.8350184,1609,78.83,145.1464,113.9284,111.7068,174.97,-9.09,-2.41,False
286008.8350184,1610,78.83,144.8099,113.6032,111.3714,175.0,-8.8,-2.49,False
286008.8675757,1611,72.42,144.9963,113.8204,111.3684,174.65,-11.65,-2.35,False
286008.8675757,1612,72.42,144.9288,113.7765,111.2845,174.38,-12.17,-2.32,False
286008.8675757,1613,82.29,145.1843,114.0177,111.5168,174.29,-12.24,-2.3,False
286008.8675757,1614,82.29,145.261,114.0923,111.5925,174.23,-12.2,-2.28,False
286008.915317,1615,78.73,145.8037,114.0658,111.6865,173.86,-15.08,-2.3,False
286008.915317,1616,78.73,144.9897,113.3608,111.0769,173.85,-15.33,-2.46,False
286008.915317,1617,78.73,144.8966,113.2158,110.8773,173.97,-15.32,-2.55,False
286008.9470322,1618,78.8,145.3095,113.4636,111.4082,173.04,-17.16,-3.01,False
286008.9470322,1619,78.8,145.2434,113.2441,111.0757,173.0,-17.27,-3.07,False
286008.9795091,1620,72.41,144.8137,112.9201,110.8346,172.48,-20.31,-3.38,False
286008.9795091,1621,79.12,144.7105,112.7512,110.6244,172.47,-20.89,-3.48,False
286008.9795091,1622,79.12,144.8506,112.8386,110.6689,172.5,-20.73,-3.51,False
286009.0114746,1623,78.79,145.1012,112.5945,110.5073,171.64,-22.53,-3.45,False
286009.0114746,1624,78.79,144.2483,111.9234,109.9268,171.41,-23.39,-3.39,False
286009.0114746,1625,86.32,144.2183,111.9791,110.0069,171.35,-23.46,-3.38,False
286009.0439603,1626,78.71,143.7036,111.5946,109.1173,171.49,-24.98,-3.8,False
286009.0439603,1627,78.71,143.7536,111.6145,109.1637,171.63,-25.09,-3.88,False
286009.0749348,1628,79.03,143.545,111.3035,109.2391,171.51,-26.06,-4.04,False
286009.0749348,1629,79.03,143.7187,111.4188,109.391,171.48,-26.33,-4.06,False
286009.0749348,1630,86.36,143.7335,111.4801,109.4676,171.4,-26.27,-4.05,False
286009.1066207,1631,78.92,143.3005,110.8691,108.7639,171.79,-26.9,-4.02,False
286009.1066207,1632,78.92,143.1369,110.6487,108.5533,171.88,-26.92,-4.01,False
286009.1394622,1633,78.92,142.9838,111.0498,108.4911,171.94,-27.35,-4.04,False
286009.1394622,1634,78.92,142.833,110.8241,108.2024,171.94,-27.47,-4.03,False
286009.1394622,1635,86.38,142.6443,110.5947,107.9385,171.89,-27.46,-4.03,False
286009.1711125,1636,78.94,142.9113,110.286,107.8309,171.73,-27.71,-4.04,False
286009.1711125,1637,78.94,142.911,110.304,107.8714,171.69,-27.78,-4.03,False
286009.1711125,1638,86.29,142.8915,110.3059,107.8823,171.66,-27.78,-4.02,False
286009.2030573,1639,78.8,143.0081,110.4301,108.289,171.58,-27.64,-4.03,False
286009.2030573,1640,86.44,142.9022,110.2924,108.1207,171.55,-27.72,-4.04,False
286009.2030573,1641,86.44,142.9022,110.2924,108.1207,171.55,-27.72,-4.04,False
286009.2360567,1642,78.7,142.7028,110.2221,107.8975,171.58,-27.82,-4.07,False
286009.2360567,1643,78.7,142.8674,110.4373,108.1499,171.59,-27.86,-4.09,False
286009.2671467,1644,82.43,142.7092,110.4267,108.1955,171.62,-27.87,-4.09,False
286009.2671467,1645,82.43,142.7361,110.4147,108.1575,171.63,-27.78,-4.14,False
286009.2671467,1646,82.43,142.9056,110.6701,108.4625,171.68,-27.75,-4.16,False
286009.2671467,1647,90.59,142.9056,110.6701,108.4625,171.69,-27.72,-4.18,False
286009.3153833,1648,78.73,143.0982,110.631,108.6478,171.8,-27.35,-4.26,False
286009.3153833,1649,86.34,142.8434,110.4198,108.4126,171.89,-27.13,-4.31,False
286009.3153833,1650,86.34,142.9189,110.5421,108.5363,171.96,-26.97,-4.34,False
286009.3468399,1651,78.95,142.4121,110.5703,108.3368,172.3,-26.89,-4.51,False
286009.3468399,1652,86.47,142.4639,110.7637,108.5938,172.35,-26.84,-4.56,False
286009.3792578,1653,78.85,141.7507,110.2122,108.2269,173.11,-26.39,-4.66,False
286009.3792578,1654,78.85,141.8271,110.3883,108.4271,173.22,-26.02,-4.66,False
286009.3792578,1655,86.49,142.132,110.7612,108.854,173.32,-25.89,-4.66,False
286009.4111116,1656,78.99,140.5617,109.5631,107.6858,174.27,-25.43,-4.61,False
286009.4111116,1657,86.26,141.9456,110.7397,108.8865,174.18,-24.68,-4.46,False
286009.4111116,1658,86.26,141.8111,110.684,108.8373,174.16,-24.69,-4.4,False
286009.4431063,1659,78.77,142.2451,110.6448,108.7814,175.34,-23.54,-4.39,False
286009.4431063,1660,86.18,142.1208,110.5992,108.7237,174.92,-23.43,-4.14,False
286009.4781483,1661,78.06,141.8664,111.0313,108.6708,175.99,-22.03,-4.11,False
286009.4781483,1662,85.63,142.2347,111.6421,109.4576,176.01,-21.67,-4.01,False
286009.4781483,1663,85.63,142.1537,111.6156,109.453,176.06,-21.53,-3.97,False
286009.5073804,1664,78.82,142.1003,111.3313,109.5561,177.52,-20.59,-4.08,False
286009.5073804,1665,86.24,141.8435,111.0612,109.294,177.25,-20.1,-3.82,False
286009.5390444,1666,78.82,141.7674,111.412,109.3797,179.04,-19.59,-3.7,False
286009.5390444,1667,78.82,141.4194,111.1641,109.1505,178.55,-19.8,-3.58,False
286009.5390444,1668,86.31,141.7494,111.5715,109.6402,178.39,-19.85,-3.55,False
286009.5713755,1669,78.74,141.6751,111.3804,109.357,179.43,-18.44,-3.2,False
286009.5713755,1670,78.74,142.7626,112.1294,109.9909,179.24,-18.45,-3.06,False
286009.604308,1671,78.75,141.2685,110.9494,109.0751,179.75,-17.45,-2.86,False
286009.604308,1672,78.75,142.3847,111.7149,109.6403,179.9,-16.91,-2.88,False
286009.604308,1673,86.01,142.2925,111.6674,109.6759,179.91,-16.81,-2.88,False
286009.6349856,1674,78.84,142.3692,111.761,109.6506,-179.42,-16.65,-2.83,False
286009.6349856,1675,78.84,142.4433,111.9989,109.9682,-179.3,-16.21,-2.91,False
286009.6349856,1676,78.84,141.9379,111.5147,109.4174,-179.15,-16.04,-2.95,False
286009.6669626,1677,82.48,141.6072,111.4306,109.3387,-178.1,-15.84,-2.84,False
286009.6669626,1678,82.48,143.3964,112.9222,110.7187,-177.91,-15.81,-2.74,False
286009.6669626,1679,82.48,143.282,112.8206,110.638,-177.85,-15.8,-2.73,False
286009.7167365,1680,78.4,143.1971,112.5992,110.5922,-177.87,-15.49,-2.67,False
286009.7167365,1681,78.4,143.2639,112.5881,110.5841,-177.95,-15.41,-2.65,False
286009.7167365,1682,85.93,143.1907,112.5372,110.517,-177.95,-15.34,-2.64,False
286009.7471045,1683,78.84,142.4865,112.0003,109.8373,-177.99,-15.05,-2.33,False
286009.7471045,1684,78.84,142.429,111.9726,109.8132,-178.06,-14.86,-2.23,False
286009.7471045,1685,86.31,142.3211,111.8442,109.6373,-178.1,-14.8,-2.17,False
286009.7793462,1686,78.75,141.3757,111.0856,109.1798,-177.7,-13.8,-2.01,False
286009.7793462,1687,78.75,141.3115,111.0359,109.072,-177.58,-13.35,-1.97,False
286009.8109092,1688,78.85,140.4033,110.2295,108.1391,-177.07,-12.26,-1.69,False
286009.8109092,1689,78.85,140.4929,110.387,108.3008,-176.92,-12.1,-1.6,False
286009.8430086,1690,79.48,139.7195,109.4889,107.408,-176.46,-11.59,-1.51,False
286009.8430086,1691,79.48,140.04,109.8332,107.82,-176.24,-11.37,-1.5,False
286009.8430086,1692,79.48,140.0247,109.7928,107.7745,-176.12,-11.26,-1.51,False
286009.8756735,1693,78.74,138.4156,108.3588,106.2547,-175.44,-10.9,-1.54,False
286009.8756735,1694,78.74,138.4156,108.3588,106.2547,-175.13,-10.75,-1.56,False
286009.8756735,1695,86.15,138.3436,108.2319,106.113,-175.0,-10.7,-1.58,False
286009.9083203,1696,78.53,139.4955,108.6566,106.4496,-174.9,-10.67,-1.56,False
286009.9083203,1697,78.53,139.549,108.6856,106.4674,-174.79,-10.52,-1.56,False
286009.9392722,1698,78.83,139.9565,108.7327,106.8432,-174.38,-10.2,-1.61,False
286009.9392722,1699,78.83,140.0254,108.866,106.991,-174.13,-9.9,-1.65,False
286009.9392722,1700,86.58,139.9088,108.693,106.7752,-173.99,-9.74,-1.67,False
286009.9711467,1701,79.05,140.1417,108.9512,106.9739,-173.78,-9.84,-1.72,False
286009.9711467,1702,79.05,140.329,109.1754,107.2395,-173.71,-9.93,-1.75,False
286010.0035946,1703,78.67,140.4748,109.1191,107.1073,-173.5,-9.85,-1.83,False
286010.0035946,1704,78.67,140.4748,109.1191,107.1073,-173.36,-9.86,-1.87,False
286010.0035946,1705,78.67,140.4816,109.1243,107.1108,-173.29,-9.86,-1.89,False
286010.0350764,1706,78.78,140.1243,108.8771,106.6834,-173.23,-9.87,-1.88,False
286010.0350764,1707,78.78,140.1817,108.9715,106.7781,-173.19,-9.88,-1.86,False
286010.0350764,1708,78.78,140.0985,108.9115,106.7084,-173.19,-9.88,-1.84,False
286010.0670462,1709,82.78,140.2877,108.8558,106.6487,-173.24,-10.01,-1.87,False
286010.0670462,1710,82.78,140.2877,108.8558,106.6487,-173.29,-10.1,-1.88,False
286010.0670462,1711,82.78,140.2877,108.8558,106.6487,-173.33,-10.15,-1.88,False
286010.0670462,1712,90.64,140.274,108.8436,106.6352,-173.36,-10.19,-1.88,False
286010.1157153,1713,78.67,140.3851,108.7733,106.7805,-173.51,-10.27,-1.94,False
286010.1157153,1714,78.67,140.406,108.7336,106.7151,-173.63,-10.41,-1.98,False
286010.1485549,1715,78.55,140.3103,108.724,106.7385,-173.72,-10.43,-2.01,False
286010.1485549,1716,78.55,140.2407,108.6691,106.6798,-173.79,-10.44,-2.03,False
286010.1795772,1717,78.66,140.2027,108.7173,106.4841,-173.89,-10.61,-2.06,False
286010.1795772,1718,78.66,140.1777,108.7035,106.4846,-173.92,-10.68,-2.08,False
286010.1795772,1719,86.16,140.1856,108.7115,106.4926,-173.97,-10.76,-2.1,False
286010.2111864,1720,78.77,140.1936,108.6275,106.4899,-173.96,-10.73,-2.1,False
286010.2111864,1721,78.77,140.2228,108.5953,106.4302,-173.93,-10.62,-2.11,False
286010.243369,1722,78.87,140.354,108.6639,106.4758,-173.95,-10.56,-2.11,False
286010.243369,1723,78.87,140.354,108.6639,106.4758,-173.97,-10.52,-2.12,False
286010.243369,1724,78.87,140.3367,108.6459,106.4563,-173.98,-10.49,-2.12,False
286010.2749654,1725,79.1,140.2601,108.7517,106.5203,-174.01,-10.59,-2.12,False
286010.2749654,1726,79.1,140.2895,108.7738,106.5702,-174.0,-10.61,-2.12,False
286010.2749654,1727,86.39,140.2895,108.7738,106.5702,-174.02,-10.66,-2.12,False
286010.3071936,1728,78.82,140.5612,109.1119,106.9967,-174.08,-10.74,-2.1,False
286010.3071936,1729,78.82,140.5612,109.1119,106.9967,-174.12,-10.76,-2.1,False
286010.3410463,1730,78.4,140.9021,109.513,107.3379,-174.36,-10.93,-2.11,False
286010.3410463,1731,78.4,140.9953,109.5916,107.4258,-174.52,-11.02,-2.13,False
286010.3410463,1732,85.94,140.9953,109.5916,107.4258,-174.65,-11.1,-2.14,False
286010.3714037,1733,78.85,141.9053,110.3815,108.3618,-174.68,-10.98,-2.18,False
286010.3714037,1734,78.85,142.4855,110.8286,108.7058,-174.73,-10.94,-2.21,False
286010.402955,1735,78.83,141.8186,110.7678,108.7991,-175.02,-11.08,-2.22,False
286010.402955,1736,78.83,141.7997,110.6809,108.6859,-175.15,-11.07,-2.24,False
286010.402955,1737,78.83,141.7503,110.6464,108.677,-175.24,-11.09,-2.25,False
286010.4354108,1738,78.73,142.3298,111.1637,109.2232,-175.65,-11.21,-2.24,False
286010.4354108,1739,78.73,142.3618,111.1958,109.2632,-175.88,-11.19,-2.24,False
286010.4676071,1740,72.4,143.0043,112.0095,109.9397,-176.3,-11.01,-2.16,False
286010.4676071,1741,72.4,142.8322,111.7921,109.7067,-176.49,-10.78,-2.14,False
286010.4676071,1742,82.41,142.772,111.7011,109.5819,-176.6,-10.64,-2.13,False
286010.4676071,1743,82.41,142.7669,111.6959,109.5768,-176.67,-10.58,-2.13,False
286010.515433,1744,79.05,142.8288,111.6685,109.6183,-176.92,-10.49,-2.07,False
286010.515433,1745,79.05,142.8495,111.6946,109.6477,-177.07,-10.48,-2.03,False
286010.515433,1746,86.35,142.8495,111.6946,109.6477,-177.16,-10.48,-2.01,False
286010.5470721,1747,78.91,143.2098,111.9803,109.8183,-177.46,-10.57,-1.92,False
286010.5470721,1748,78.91,143.2098,111.9803,109.8183,-177.64,-10.63,-1.88,False
